,App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
88419,One touch Drawing Game,GAME,BOARD,3.5,2.0,100+,0,Everyone,21-Dec-17
88540,Marble Mission,GAME,PUZZLE,4.416811466,5175.0,"500,000+",0,Everyone,4-Apr-19
88541,Baby So Real,GAME,SIMULATION,4.252766132,1175.0,"100,000+",0,Everyone,1-Mar-17
88594,Undertones Free,GAME,ARCADE,4,4.0,100+,0,Everyone,12-Jul-18
88606,Splashy Tiles: Bouncing To The Fruit Tiles,GAME,MUSIC,4.163249016,3706.0,"1,000,000+",0,Everyone,11-Mar-19
88608,Golf Club: Wasteland DEMO,GAME,ADVENTURE,4.34693861,49.0,"1,000+",0,Everyone,29-Dec-18
88609,Golfmasters - Fun Golf Game,GAME,ARCADE,4.493224621,43615.0,"5,000,000+",0,Everyone 10+,11-Jan-19
88668,Wort Schau,GAME,WORD,4.537735939,1060.0,"50,000+",0,Everyone,6-Mar-19
88669,Wort Kreuz,GAME,WORD,4.513566017,17949.0,"1,000,000+",0,Everyone,22-Feb-19
88670,4 Pics Puzzle: Guess 1 Word,GAME,WORD,4.546842575,1441.0,"100,000+",0,Everyone,3-Apr-19
88685,Dunk Line,GAME,ARCADE,4.255689144,18808.0,"5,000,000+",0,Everyone,5-Mar-18
88701,Dominoes Puzzle,GAME,PUZZLE,4.198802471,32394.0,"5,000,000+",0,Everyone,16-Oct-18
88761,Be the Manager 2019 - Football Strategy,GAME,SPORTS,4.434014797,3228.0,"100,000+",0,Everyone,9-Dec-18
88764,Truth or Dare - Drinking,GAME,BOARD,4.215686321,51.0,"10,000+",0,Mature 17+,19-Oct-18
88765,?? ??? ??? ??? ???? ?? ??,GAME,SIMULATION,4.56621027,657.0,"5,000+",$8.49 ,Teen,18-Oct-17
88770,Pet Blast,GAME,CASUAL,4.590854168,831.0,"100,000+",0,Everyone,27-Jul-18
88797,Just Kill Me.,GAME,ROLE_PLAYING,4.30330658,1754.0,"100,000+",0,Everyone,4-Oct-18
88798,????????????????RPG?,GAME,ROLE_PLAYING,4.558370113,16027.0,"100,000+",0,Everyone,26-Feb-17
88799,Airport Scanner,GAME,CASUAL,3.786284447,168364.0,"5,000,000+",0,Teen,22-Mar-19
88800,Troll Face Quest Horror 2: ??Halloween Special??,GAME,PUZZLE,4.544481277,50628.0,"1,000,000+",0,Teen,1-Feb-19
88816,Kairo Club,GAME,CASUAL,4.027222157,11902.0,"100,000+",0,Everyone 10+,27-Aug-18
88817,Pocket Arcade Story,GAME,SIMULATION,4.203840256,677.0,"10,000+",$4.99 ,Everyone 10+,11-Nov-16
88821,Matific Galaxy - Maths Games for 2nd Graders,GAME,EDUCATIONAL,4.684931278,73.0,"5,000+",0,Everyone,3-Dec-18
88822,Matific Galaxy - Maths Games for 6th Graders,GAME,EDUCATIONAL,4.314815044,54.0,"1,000+",0,Everyone,3-Dec-18
88870,Qualification as Rogue,GAME,ADVENTURE,4.182546139,7368.0,"500,000+",0,Everyone,19-Mar-19
88876,Thimbleweed Park,GAME,ADVENTURE,4.873432159,1754.0,"10,000+",$9.99 ,Teen,8-Dec-17
88907,GeoTap Game,GAME,CASUAL,4.196707249,1154.0,"100,000+",0,Everyone,4-Sep-18
88914,Minion Wire,GAME,ARCADE,4.550000191,40.0,"1,000+",0,Everyone,28-Dec-18
88915,Beyond Ynth HD,GAME,PUZZLE,4.687830925,2457.0,"10,000+",$2.49 ,Everyone,4-Mar-16
88916,Wrecking Squad,GAME,ACTION,4.342029095,345.0,"50,000+",0,Everyone,22-Mar-18
88917,Best Fiends Forever,GAME,CASUAL,4.606814861,195249.0,"5,000,000+",0,Everyone,8-Jun-18
88982,Ludo Game 2019,GAME,BOARD,4.050000191,20.0,"10,000+",0,Everyone,9-Feb-19
88984,Bubble Bird Rescue,GAME,CASUAL,4.409254074,36200.0,"1,000,000+",0,Everyone,14-Dec-18
89005,�zl� S�zler,GAME,EDUCATIONAL,4.5,8.0,"1,000+",0,Everyone,29-Sep-16
89008,BabyMagica,GAME,EDUCATIONAL,4.541176319,85.0,"10,000+",$2.49 ,Everyone,21-Mar-19
89009,Shapes and colors Educational Games for Kids,GAME,EDUCATIONAL,4.768960476,3982.0,"100,000+",0,Everyone,4-Feb-18
89024,High School Salon: Beauty Skin,GAME,CASUAL,3.600409031,17598.0,"1,000,000+",0,Teen,23-Jan-17
89032,Leitstellenspiel,GAME,SIMULATION,4.00330019,1818.0,"100,000+",0,Everyone,16-Oct-18
89051,AtoZ Tools Name Prime,GAME,PUZZLE,4.888888836,9.0,"5,000+",0,Everyone,18-Oct-17
89060,Lexigo Rush Free,GAME,WORD,4.344827652,87.0,"1,000+",0,Everyone,31-Oct-16
89061,IMPOSSIBLE ROAD,GAME,ARCADE,4.203433037,4311.0,"50,000+",$1.99 ,Everyone,11-Jan-18
89062,Turn,GAME,ARCADE,4.409785748,327.0,"50,000+",0,Everyone,31-Aug-17
89065,Toddler's App: Farm Animals,GAME,ROLE_PLAYING,3.461538553,546.0,"50,000+",0,Everyone,4-Dec-18
89097,???????????????,GAME,PUZZLE,2,7.0,"1,000+",0,Everyone,27-Sep-18
89126,Monster Quizzy,GAME,PUZZLE,3.5,108.0,"10,000+",0,Everyone,19-Jan-16
89127,Monster Gravity: Puzzle Game,GAME,PUZZLE,4.069767475,86.0,"5,000+",0,Everyone,16-Jan-16
89222,??????? ????????????(2019),GAME,WORD,1,1.0,100+,0,Everyone,29-Nov-18
89226,??????? ?????????(2019),GAME,EDUCATIONAL,3.781914949,188.0,"50,000+",0,Everyone,30-Sep-18
89235,Air Fleet Command : WW2 - Bomber Crew,GAME,SIMULATION,4.384615421,6513.0,"100,000+",0,Everyone 10+,8-May-18
89236,Route88,GAME,ARCADE,3.333333254,18.0,100+,0,Everyone,2-Mar-16
89237,REKT,GAME,ARCADE,3.173913002,23.0,500+,0,Everyone 10+,16-Jul-15
89257,Epic quest - Marble lines - Marbles shooter,GAME,ARCADE,4.259277821,3988.0,"1,000,000+",0,Everyone,9-Aug-18
89258,Bunny�s World - Jungle Bunny run,GAME,ADVENTURE,4.279742718,622.0,"100,000+",0,Everyone,27-Oct-18
89314,Cinema Panic 2: Cooking Quest,GAME,CASUAL,4.383785248,55234.0,"1,000,000+",0,Everyone,24-Oct-18
89315,Spawn Me,GAME,ARCADE,4.494763374,2387.0,"50,000+",0,Everyone,16-Apr-16
89371,Logical Puzzles �Crack Me� - ?? Lateral Thinking,GAME,TRIVIA,4.56388998,5306.0,"500,000+",0,Everyone,10-Dec-18
89372,???????? ??? ????? - ??????? ?? ???????? ?????,GAME,EDUCATIONAL,4.526865482,30150.0,"1,000,000+",0,Everyone,28-Dec-18
89373,Spanish word game: test and learn,GAME,TRIVIA,3.595212221,1838.0,"100,000+",0,Everyone,18-Sep-18
89374,Wellwrite! ?? Spelling test,GAME,TRIVIA,3.959578276,569.0,"50,000+",0,Everyone,18-Sep-18
89375,????????! - ??????? ?? ???????? ????? ??? ????????,GAME,WORD,4.267906666,91222.0,"5,000,000+",0,Everyone,28-Feb-19
89376,Star Legends,GAME,ROLE_PLAYING,4.360692501,39341.0,"1,000,000+",0,Teen,21-Mar-19
89377,Dark Legends,GAME,ROLE_PLAYING,4.520040035,86801.0,"1,000,000+",0,Mature 17+,21-Mar-19
89378,Pocket Legends,GAME,ROLE_PLAYING,4.430806637,112496.0,"1,000,000+",0,Everyone 10+,21-Mar-19
89379,"Warspear Online (MMORPG, RPG, MMO)",GAME,ROLE_PLAYING,4.181873798,150071.0,"5,000,000+",0,Teen,26-Mar-19
89410,Word Challenge Contest,GAME,WORD,5,1.0,10+,0,Everyone,16-Jul-17
89466,Terra Battle,GAME,ROLE_PLAYING,4.329493046,65012.0,"1,000,000+",0,Everyone 10+,20-Mar-19
89467,Lock Dots - Space Odyssey,GAME,ARCADE,3.405172348,116.0,"1,000+",0,Everyone,13-Jun-17
89468,Pet Hop,GAME,ARCADE,3.666666746,3.0,100+,0,Everyone,11-Jul-17
89493,???? ??? ????????? ????? ??????,GAME,PUZZLE,3.974191427,3061.0,"100,000+",0,Everyone,24-Sep-18
89494,???? ??? ????????? ????? ??????,GAME,PUZZLE,4.571428776,21.0,"1,000+",0,Everyone,25-Jul-18
89518,Algorithm City Pro,GAME,PUZZLE,4.074074268,27.0,"1,000+",$0.99 ,Everyone,26-Dec-18
89519,Algorithm City : Coding Game for Kids,GAME,PUZZLE,4.619965076,571.0,"50,000+",0,Everyone,24-Dec-18
89572,Space Defender 3D,GAME,ARCADE,5,5.0,100+,0,Everyone,4-Dec-16
89577,Clicker Polityczny,GAME,CASUAL,1,1.0,100+,0,Everyone,19-Jul-18
89579,Tacticool - 5v5 shooter,GAME,ACTION,4.508068562,61907.0,"1,000,000+",0,Teen,28-Mar-19
89580,Space Pioneer: Multiplayer PvP Shooter Blast,GAME,ACTION,4.751976967,31743.0,"1,000,000+",0,Everyone,18-Mar-19
89585,???,GAME,BOARD,4.456521511,92.0,"10,000+",$2.99 ,Everyone,26-May-17
89610,QOQ,GAME,CASUAL,4.576922894,26.0,"1,000+",0,Everyone,20-Jun-17
89630,Swipe! � Train Your Reaction Time And Attention ?,GAME,PUZZLE,4.558620453,145.0,"10,000+",0,Everyone,8-Mar-19
89656,Breakfast Time Girls,GAME,CASUAL,4.625,8.0,"1,000+",0,Everyone,5-Mar-19
89679,Live Quiz - Vinci Premi Veri,GAME,TRIVIA,3.726485014,5539.0,"500,000+",0,Everyone,28-Mar-19
89700,1 Minute Egg -Super Difficult!,GAME,CASUAL,4.294117451,17.0,"1,000+",0,Everyone,26-Sep-16
89702,Solokus,GAME,PUZZLE,4.632586002,1829.0,"100,000+",0,Everyone,13-Feb-18
89703,Divide,GAME,PUZZLE,4.570243835,1929.0,"100,000+",0,Everyone,29-Mar-19
89704,Economicity -City Development Puzzle-,GAME,PUZZLE,4.316061974,193.0,"10,000+",0,Everyone,5-Aug-17
89705,Word Mole - Word Puzzle Action -,GAME,PUZZLE,4.045454502,66.0,"10,000+",0,Everyone,29-Jan-18
89712,Tap Town Premium (idle RPG) - Magic,GAME,SIMULATION,4.350427151,234.0,"10,000+",$0.99 ,Everyone,3-Apr-19
89713,ExtremeJobs Knight�s Assistant VIP,GAME,ROLE_PLAYING,4.740259647,8085.0,"100,000+",$0.99 ,Everyone 10+,13-Feb-19
89714,Warriors' Market Mayhem VIP,GAME,ROLE_PLAYING,4.476955891,7030.0,"100,000+",0,Everyone,17-Dec-18
89717,"Sudoku Master, Sudoku Puzzle, Ultimate Sudoku Game",GAME,PUZZLE,4.199999809,5.0,500+,0,Everyone,28-Feb-18
89784,Paddington� Run: Endlessly fun adventures,GAME,ACTION,4.424107075,7392.0,"1,000,000+",0,Everyone,5-Sep-18
89785,Sweet Blast - Blast Them All,GAME,ARCADE,5,7.0,100+,0,Everyone,6-Nov-18
89786,Merge Balls - Idle Game,GAME,CASUAL,5,2.0,50+,0,Everyone,21-Feb-19
89787,Swirl - Eat Them All,GAME,ACTION,3.84210515,19.0,100+,0,Everyone,5-Nov-18
89879,Pexeso,GAME,BOARD,5,6.0,100+,0,Everyone,17-Feb-19
89880,BalloonMania,GAME,ARCADE,4.900000095,10.0,500+,0,Everyone,16-Jul-17
89883,Easy colors,GAME,EDUCATIONAL,4.192307472,26.0,"10,000+",0,Everyone,15-Nov-18
89884,Animal sounds baby 2019,GAME,EDUCATIONAL,4.820000172,1050.0,"50,000+",0,Everyone,12-Mar-19
89893,Money Tree - Grow Your Own Cash Tree for Free!,GAME,CASUAL,4.215912819,169536.0,"5,000,000+",0,Everyone,11-Feb-19
89894,Solitaire Classic,GAME,CARD,4.484173298,4802.0,"1,000,000+",0,Everyone,1-Apr-19
89915,Christmas 2019,GAME,PUZZLE,4.595588207,136.0,"10,000+",0,Everyone,4-Mar-19
89916,Merry Christmas 2019,GAME,PUZZLE,4.545871735,218.0,"5,000+",0,Everyone,2-Mar-19
89917,Marble Jungle 2019,GAME,PUZZLE,4.398601532,143.0,"10,000+",0,Everyone,27-Mar-19
89927,Match 4 Family Kids,GAME,EDUCATIONAL,4.090909004,110.0,"10,000+",0,Everyone,7-May-17
89929,Bubbles of Freedom,GAME,ADVENTURE,3.841945171,329.0,"10,000+",0,Everyone,21-Sep-17
89945,Everlasting Summer,GAME,CASUAL,4.798837662,115116.0,"1,000,000+",0,Teen,25-Jul-18
89946,Forbidden Valley - Altai edition,GAME,ADVENTURE,4.911764622,204.0,500+,$1.99 ,Teen,25-Mar-19
89953,Wortsuche,GAME,WORD,4,1.0,5+,0,Everyone,4-Aug-18
89962,??????? - ???? ?? ??????,GAME,TRIVIA,4.522562981,8443.0,"100,000+",0,Everyone,1-Feb-18
89981,????? ????? ?? ???????? ????,GAME,CASUAL,4.207865238,712.0,"10,000+",0,Mature 17+,9-Aug-18
89983,Life Simulator 2,GAME,SIMULATION,3.532240391,915.0,"100,000+",0,Teen,18-Jan-19
89984,RPG Tycoon: Craft and Battle,GAME,SIMULATION,3.666666746,21.0,"1,000+",0,Everyone,17-Sep-18
89985,Color Match: Search and Find,GAME,PUZZLE,4.571428776,14.0,"1,000+",0,Everyone,16-Jul-17
89986,Life Simulator,GAME,SIMULATION,3.940707922,4520.0,"500,000+",0,Teen,6-Nov-17
89987,Jump Dash,GAME,ARCADE,3.75,24.0,"1,000+",0,Everyone,16-Jul-17
89995,Chess Plus - Social Games,GAME,BOARD,3.555555582,36.0,"1,000+",0,Teen,14-Sep-18
90044,???? Poppoloco ??????????,GAME,PUZZLE,4.197916508,96.0,"5,000+",0,Everyone,11-Nov-15
90067,Sea Battle: Heroes,GAME,BOARD,4.281663418,1587.0,"100,000+",0,Everyone,27-Nov-17
90074,Royal Blood,GAME,ROLE_PLAYING,4.159657955,13222.0,"500,000+",0,Teen,1-Apr-19
90082,Fuzzy House LITE,GAME,ROLE_PLAYING,3.953785658,10170.0,"500,000+",0,Everyone,5-Sep-16
90096,Anak Belajar Tebak Nama Buah,GAME,WORD,4.205882549,34.0,"5,000+",0,Everyone,6-Feb-15
90098,Fun Piano With Kids Songs,GAME,MUSIC,4.25,12.0,"1,000+",0,Everyone,28-Apr-15
90099,Piano Lagu Daerah Indonesia,GAME,MUSIC,3.765350819,456.0,"10,000+",0,Everyone,27-Mar-15
90100,Cari Kata Seru,GAME,PUZZLE,3.940350771,285.0,"50,000+",0,Everyone,1-Mar-15
90142,Word Search Bible - Word Finder Puzzle,GAME,WORD,5,1.0,100+,0,Everyone,26-Oct-18
90151,Amazing Car Wash For Girls PE,GAME,EDUCATIONAL,5,2.0,50+,$3.99 ,Everyone,23-Feb-16
90158,Fidget Spinner Glow,GAME,ARCADE,4.19148922,47.0,"10,000+",0,Everyone,27-Oct-18
90190,Speed Boat Fight,GAME,ACTION,4,4.0,100+,0,Everyone,6-Sep-15
90207,500 Best Hindi Paheli (Riddles) Quiz Game 2019,GAME,PUZZLE,4.4375,16.0,"10,000+",0,Teen,31-Mar-19
90212,Party Wave,GAME,ARCADE,4.52702713,74.0,"1,000+",0,Everyone,1-Oct-12
90239,What.is - Tell Me,GAME,WORD,4.401812553,2317.0,"100,000+",0,Everyone,20-Dec-18
90240,Blackbar,GAME,PUZZLE,4.03718996,484.0,"5,000+",$1.99 ,Teen,22-Dec-13
90248,Crayola Create and Play,GAME,EDUCATIONAL,3.630272865,806.0,"100,000+",0,Everyone,28-Mar-19
90277,Japanese Hiragana Katakana 2P,GAME,EDUCATIONAL,3.65625,32.0,"10,000+",0,Everyone,20-Apr-16
90312,Word Game,GAME,BOARD,4.346534729,101.0,"1,000+",0,Everyone,13-Jan-15
90316,Realistic Truck Simulator,GAME,SIMULATION,3.900000095,10.0,"1,000+",0,Everyone,14-Mar-19
90317,Biliyor Musun ? - Kelime Oyunu,GAME,WORD,3.927419424,124.0,"10,000+",0,Everyone,15-Nov-18
90318,Bloxorz 3D Block Puzzle,GAME,PUZZLE,3.733333349,15.0,"1,000+",0,Everyone,26-Jan-18
90319,Math Pins - Brain Math Puzzle,GAME,PUZZLE,5,5.0,5+,0,Everyone,3-Feb-19
90320,Memory Game,GAME,CARD,5,2.0,50+,0,Everyone,24-Feb-19
90321,Endless Ninja,GAME,ACTION,5,4.0,50+,0,Everyone,30-Sep-18
90324,puzzler matrix,GAME,PUZZLE,5,3.0,50+,0,Everyone,30-Sep-18
90374,AngL,GAME,PUZZLE,4.569404602,9387.0,"500,000+",$0.99 ,Everyone,27-Sep-18
90375,Quizio PRO: Quiz game,GAME,TRIVIA,3.967344761,1868.0,"100,000+",$0.99 ,Everyone,12-Mar-19
90385,"????? ???????????,????? ????",GAME,WORD,3.071428537,14.0,"1,000+",0,Everyone,24-Sep-18
90413,Wordizt 2,GAME,WORD,4.135457993,251.0,"10,000+",0,Everyone,18-Jun-16
90418,My Little Kitties,GAME,CASUAL,4.68131876,91.0,500+,$4.99 ,Everyone,8-Mar-17
90436,????? ?? ???? ( ???? ???? ),GAME,CASUAL,5,3.0,100+,0,Everyone,11-Mar-19
90437,Flowery - flowers drawing,GAME,PUZZLE,3.759612083,2887.0,"1,000,000+",0,Everyone,12-Feb-17
90442,Solitaire,GAME,CARD,4.333201408,5051.0,"500,000+",0,Everyone,2-Feb-16
90443,Air Fighter Classic - Aircraft,GAME,ACTION,4.242424011,495.0,"50,000+",0,Everyone,6-Jun-18
90444,Minesweeper,GAME,PUZZLE,4.411594391,345.0,"50,000+",0,Everyone,7-Mar-17
90445,Bubble Shooter,GAME,CASUAL,4.223495007,3754.0,"100,000+",0,Everyone,6-Jan-16
90446,8 Ball Star - Ball Pool Billiards,GAME,SPORTS,4.372898102,9040.0,"1,000,000+",0,Everyone,2-Nov-18
90452,RPG Elemental Knights R (MMO),GAME,ROLE_PLAYING,4.044565678,20913.0,"1,000,000+",0,Teen,14-Mar-19
90453,AURA KINGDOM,GAME,ROLE_PLAYING,4.228767872,22525.0,"500,000+",0,Teen,6-Mar-19
90465,??????????,GAME,SIMULATION,3.032258034,31.0,"5,000+",0,Everyone,27-Oct-16
90480,Ride the Bus - Drinking Game,GAME,CARD,4.26744175,172.0,"10,000+",0,Teen,21-Jul-16
90482,Math Game,GAME,PUZZLE,4.833333492,6.0,"1,000+",0,Everyone,17-Aug-17
90487,Inventioneers Full Version,GAME,EDUCATIONAL,4.638298035,47.0,"1,000+",$4.99 ,Everyone,19-Feb-18
90503,Bubble Shooter,GAME,ARCADE,4.379797935,19800.0,"5,000,000+",0,Everyone,10-Feb-19
90528,Farming PRO 2015,GAME,SIMULATION,3.909482718,696.0,"10,000+",$1.99 ,Everyone,14-Mar-17
90561,Fishing Paradise ?? 3D Mania,GAME,ARCADE,4.5625,32.0,"5,000+",0,Everyone 10+,12-Jul-16
90562,TANK WAR BATTLE SURGICAL STRIKE,GAME,ACTION,4.285714149,7.0,"1,000+",0,Everyone,17-Jan-17
90563,RailRoad Crossing ?? Train Simulator Game,GAME,SIMULATION,3.834896803,533.0,"100,000+",0,Everyone,29-May-17
90582,Game Creator Demo,GAME,ARCADE,3.645252705,17621.0,"1,000,000+",0,Everyone,5-Jan-19
90593,?????,GAME,CARD,4.5,648.0,"10,000+",0,Teen,15-Mar-19
90621,Idle Balls Shooter: Number Brick Shooting,GAME,ARCADE,5,3.0,100+,0,Everyone,22-Jan-19
90622,Piano For Kids,GAME,MUSIC,4.411764622,17.0,"10,000+",0,Everyone,31-May-18
90624,Please Save Raccoon,GAME,ARCADE,4.382716179,162.0,"100,000+",0,Everyone,26-Jun-17
90654,Bible Quiz Character,GAME,TRIVIA,4.105263233,38.0,"10,000+",0,Everyone,5-Apr-17
90661,"Word Search Puzzle, A Free Infinity Crossword Game",GAME,WORD,4.309004784,93484.0,"10,000,000+",0,Everyone,2-Mar-19
90669,Difference Find 2019 Fashion,GAME,CASUAL,4,3.0,"1,000+",0,Everyone,25-Mar-19
90674,Fortune Quest:Raid,GAME,ROLE_PLAYING,3.328125,128.0,"10,000+",0,Everyone 10+,5-Mar-19
90676,Mystery of Fortune AD,GAME,ROLE_PLAYING,4.341112614,5142.0,"100,000+",0,Everyone 10+,5-Mar-19
90677,Mystery of Fortune 2,GAME,ROLE_PLAYING,4.477222443,16332.0,"500,000+",$0.99 ,Teen,5-Mar-19
90678,Defense of Fortune 2 AD,GAME,SIMULATION,4.34247303,1860.0,"100,000+",0,Teen,5-Mar-19
90679,Defense of Fortune 2,GAME,SIMULATION,4.329057217,1559.0,"10,000+",$0.99 ,Everyone 10+,5-Mar-19
90695,Kids Spot The Difference Fun,GAME,EDUCATIONAL,5,6.0,"5,000+",0,Everyone,24-Sep-18
90712,Satta Matka,GAME,PUZZLE,4.592039585,201.0,"50,000+",0,Everyone,20-Mar-19
90724,Analizame!  (Tests Divertidos),GAME,TRIVIA,4.456633568,30300.0,"1,000,000+",0,Teen,20-Oct-18
90725,60 Brain Games: Free Mental Training!,GAME,TRIVIA,4.42706871,18065.0,"5,000,000+",0,Everyone,17-Mar-19
90766,Crosswords With Friends,GAME,WORD,4.317468643,32000.0,"1,000,000+",0,Everyone,1-Apr-19
90770,Heart's Medicine Doctor's Oath,GAME,CASUAL,4.439595222,28847.0,"1,000,000+",0,Everyone,1-Apr-19
90771,Dr. Cares - Family Practice ??,GAME,CASUAL,4.453949928,2747.0,"100,000+",0,Everyone,20-Feb-19
90772,Fabulous - Angela's True Colors ??,GAME,CASUAL,4.571029663,17901.0,"500,000+",0,Everyone,14-Feb-19
90773,Amber's Airline - High Hopes ??,GAME,CASUAL,4.15003252,35279.0,"1,000,000+",0,Everyone 10+,6-Sep-18
90802,Adventure Academy,GAME,EDUCATIONAL,3.555555582,18.0,"1,000+",0,Everyone,28-Mar-19
90808,Trainyard,GAME,PUZZLE,4.788297653,2820.0,"10,000+",$1.99 ,Everyone,5-Dec-14
90821,BurracoON - Burraco Online,GAME,CARD,4.150532246,21703.0,"500,000+",0,Everyone,7-Dec-18
90822,Gun Club Armory,GAME,ACTION,4.205230236,55830.0,"1,000,000+",0,Teen,4-Dec-17
90843,500+ Tricky Riddles Quiz Collection 2019,GAME,PUZZLE,3.5,2.0,50+,0,Teen,5-Jan-19
90872,???? - ????,GAME,ROLE_PLAYING,3.973561287,13049.0,"500,000+",0,Teen,20-Feb-19
90873,Crown Four Kingdoms,GAME,ROLE_PLAYING,4.177981853,6422.0,"100,000+",0,Teen,6-Mar-19
90897,FreeCell Forever,GAME,CARD,4.556097507,615.0,"10,000+",0,Everyone,21-Jan-17
90946,Word Blast,GAME,PUZZLE,4.590231895,2887.0,"100,000+",0,Everyone,28-Feb-19
90980,Platypus Evolution - Crazy Mutant Duck Game,GAME,CASUAL,4.431231499,117619.0,"1,000,000+",0,Everyone 10+,26-Apr-18
90981,Dog Evolution - Clicker Game,GAME,CASUAL,4.773994923,7637.0,"100,000+",0,Everyone,8-May-18
90982,Giraffe Evolution - Mutant Giraffes Clicker Game,GAME,CASUAL,4.527130127,96166.0,"1,000,000+",0,Teen,15-Dec-17
90983,Sheep Evolution - Merge and Create Mutant Lambs,GAME,CASUAL,4.643776894,466.0,"50,000+",0,Everyone,10-Apr-18
90987,Fishing Glory,GAME,ARCADE,4.455555439,90.0,"10,000+",0,Teen,24-Nov-18
90988,Arcade Fishing,GAME,ARCADE,4.592233181,412.0,"10,000+",0,Teen,24-Nov-18
91050,Block Crush Mania,GAME,PUZZLE,4.171945095,8904.0,"500,000+",0,Everyone,21-Jan-19
91051,No.Paint: Color by Number,GAME,PUZZLE,4.708967686,591.0,"50,000+",0,Everyone,24-Jan-19
91052,Maze�Amazing,GAME,PUZZLE,4.679307461,2426.0,"100,000+",0,Everyone,11-Feb-19
91053,Klondike Solitaire: Kingdom,GAME,CARD,4.608506203,1834.0,"100,000+",0,Everyone,21-Jan-19
91054,Word Search Bible + christian,GAME,WORD,4.633187771,229.0,"50,000+",0,Everyone,26-Feb-19
91075,Birds Coloring - Coloring book for kids,GAME,EDUCATIONAL,5,9.0,100+,0,Everyone,4-Apr-18
91089,Rise The Ocean,GAME,ARCADE,5,2.0,"1,000+",0,Everyone,16-Feb-19
91132,Card Counter,GAME,CARD,4.591836929,49.0,"1,000+",0,Everyone,10-Jan-18
91139,"Word Doctor: Connect Letters,Crossword Puzzle Game",GAME,WORD,4.557522297,113.0,"10,000+",0,Everyone,22-Dec-18
91140,Starry Line - Connect the Dots,GAME,PUZZLE,4.11320734,53.0,"5,000+",0,Everyone,29-Mar-18
91141,Hungry Cat - line way connect puzzle game,GAME,PUZZLE,5,3.0,500+,0,Everyone,7-Nov-18
91142,Scream Flying - Eighth Note Go,GAME,CASUAL,4.528124809,960.0,"100,000+",0,Everyone 10+,4-Jul-17
91143,Catcher,GAME,CASUAL,3,6.0,100+,0,Everyone,5-Jul-14
91176,Wonder Tactics,GAME,ROLE_PLAYING,4.340778351,61609.0,"1,000,000+",0,Everyone 10+,28-Feb-19
91178,Swiped,GAME,CASUAL,4.348623753,25288.0,"1,000,000+",0,Everyone,13-Feb-19
91179,Word Search,GAME,WORD,4.589743614,39.0,"10,000+",0,Everyone,27-Mar-19
91210,Bak Postac? Geliyor,GAME,ACTION,4.179999828,50.0,"1,000+",0,Everyone,13-Jul-15
91215,?? ?? 3 Plus,GAME,BOARD,4.047618866,21.0,500+,$4.49 ,Everyone,1-Apr-19
91221,Slendrina: The Cellar 2,GAME,ARCADE,4.42129755,66383.0,"5,000,000+",0,Teen,2-Jul-18
91242,Happy Sandwich Cafe,GAME,SIMULATION,4.568306923,31029.0,"500,000+",0,Everyone,29-May-18
91243,Tap Tap Monsters: Evolution Clicker,GAME,ARCADE,4.542388916,8363.0,"500,000+",0,Everyone,22-Mar-19
91244,Island Delta,GAME,ADVENTURE,4.301075459,186.0,"5,000+",$0.99 ,Everyone 10+,21-Jul-17
91245,Mobfish Hunter,GAME,ACTION,4.190045834,51798.0,"1,000,000+",0,Everyone,20-Feb-19
91260,Ti: Tramp Bike,GAME,SIMULATION,3.857142925,7.0,500+,$1.99 ,Everyone,15-Jan-19
91264,WordStorm,GAME,WORD,4.098958492,192.0,"5,000+",$3.99 ,Everyone,13-Sep-18
91326,Galaxy of Pen & Paper,GAME,ROLE_PLAYING,3.521739244,1127.0,"10,000+",$3.99 ,Everyone 10+,27-Nov-18
91344,Virtual Goaltender,GAME,SPORTS,4.223684311,456.0,"5,000+",$1.99 ,Everyone,6-Jan-17
91365,Riptide GP2,GAME,RACING,4.554272652,37247.0,"500,000+",$2.99 ,Everyone,9-Apr-15
91370,Slovo Mistr,GAME,WORD,4.757498741,12569.0,"500,000+",0,Everyone,24-Apr-18
91371,Word Architect - More than a crossword,GAME,WORD,4.452778816,3293.0,"500,000+",0,Everyone,19-Sep-18
91391,Clay Hunt PRO,GAME,SPORTS,4.308196545,305.0,"5,000+",$4.99 ,Everyone 10+,4-Mar-19
91411,Cascade: Jewel Matching Adventure,GAME,PUZZLE,4.60984993,219777.0,"1,000,000+",0,Everyone,18-Mar-19
91449,Rise & Destroy,GAME,ACTION,4.367974758,10729.0,"500,000+",0,Everyone 10+,28-Sep-16
91482,Sudoku,GAME,PUZZLE,4.238313675,2182.0,"100,000+",0,Everyone,29-Nov-18
91527,Real Flying Airplane Game (Simulator 2019),GAME,SIMULATION,4.555555344,9.0,100+,0,Everyone,22-Dec-18
91538,Pinochle by NeuralPlay,GAME,CARD,4.347826004,69.0,"1,000+",0,Everyone,7-Mar-19
91539,Pitch by NeuralPlay,GAME,CARD,4.426044941,622.0,"10,000+",0,Teen,27-Mar-19
91560,Crazy Color Cube Arcade,GAME,ARCADE,5,15.0,10+,0,Everyone,11-Jul-18
91630,Crossword Champ: Fun Word Puzzle Games Play Online,GAME,WORD,4.40111351,36820.0,"500,000+",0,Everyone,21-Feb-19
