App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
Th�ch ??u Ti?ng Anh - English Challenge,GAME,EDUCATIONAL,4.590302944,825.0,"10,000+",0,Everyone,15-Mar-19
BlazBlue RR - Real Action Game,GAME,ACTION,4.30413866,44266.0,"1,000,000+",0,Teen,2-Nov-18
Cat Gunner: Super Force (Pixel Zombie Shooter),GAME,ACTION,4.723485947,44099.0,"500,000+",0,Everyone,3-Apr-19
My Town : Fire station Rescue,GAME,EDUCATIONAL,4.412213802,262.0,"10,000+",2.99 ,Everyone,11-Jan-19
Brainzzz,GAME,PUZZLE,4.266490459,68918.0,"5,000,000+",0,Everyone,29-Mar-19
Block! Triangle puzzle: Tangram,GAME,PUZZLE,4.591881752,16260.0,"1,000,000+",0,Everyone,3-Apr-19
Word Search 2,GAME,WORD,4.468208313,1557.0,"100,000+",0,Everyone,9-Jan-17
Star Knight,GAME,ACTION,4.363847256,14660.0,"500,000+",0,Everyone 10+,22-Aug-18
Tap Hero!,GAME,ACTION,4.451965809,13251.0,"500,000+",0,Teen,29-Oct-18
A Way To Slay -  Fight And Turn-Based Puzzle,GAME,ACTION,4.527032852,9322.0,"500,000+",0,Teen,25-Oct-18
Cooking Town � Restaurant Chef Game,GAME,SIMULATION,4.625731468,48540.0,"1,000,000+",0,Everyone,27-Jul-18
"Cooking Joy - Super Cooking Games, Best Cook!",GAME,SIMULATION,4.690457344,176260.0,"5,000,000+",0,Everyone,30-Oct-18
Big Shot Boxing,GAME,SPORTS,3.975388527,772.0,"100,000+",0,Teen,8-Feb-19
Epic Flail,GAME,SPORTS,3.639516115,1240.0,"100,000+",0,Teen,2-Nov-16
Touchdowners,GAME,SPORTS,3.995301962,1490.0,"100,000+",0,Teen,30-Aug-18
School Bus Driver 3D Simulator,GAME,SIMULATION,3.767557383,14709.0,"1,000,000+",0,Everyone,7-Dec-16
Big Sport Fishing 3D Lite,GAME,SPORTS,4.103671551,81739.0,"10,000,000+",0,Everyone 10+,20-Jul-17
Tony Hawk's Skate Jam,GAME,SPORTS,3.324137926,4350.0,"100,000+",0,Everyone,14-Feb-19
B10 Memories Never Last,GAME,ROLE_PLAYING,3.46875,96.0,"5,000+",0,Teen,14-May-16
Remixed Dungeon,GAME,ROLE_PLAYING,4.603616714,22506.0,"500,000+",0,Everyone 10+,30-Mar-19
Patchwork Spaceship,GAME,PUZZLE,2.875,16.0,500+,0,Everyone,12-Jun-18
Deck De Dungeon,GAME,ROLE_PLAYING,4.05661869,1254.0,"50,000+",0,Everyone,8-Jun-15
Tower of Hero,GAME,ROLE_PLAYING,4.520792961,108882.0,"1,000,000+",0,Everyone 10+,26-Mar-19
B100S,GAME,ROLE_PLAYING,3.973094225,669.0,"10,000+",0,Teen,3-Aug-14
DeckDeDungeon2,GAME,CARD,4.39247942,851.0,"10,000+",0,Teen,7-Jun-17
Pop Cat,GAME,CASUAL,4.553612709,67820.0,"10,000,000+",0,Everyone,6-Sep-18
Jewels Switch,GAME,ARCADE,4.467876911,735792.0,"10,000,000+",0,Everyone,28-Dec-17
Toy Pop Cubes,GAME,CASUAL,4.516679287,17057.0,"1,000,000+",0,Everyone,19-Mar-19
Mahjong Legend - Free Puzzle Quest,GAME,CASUAL,4.494140625,512.0,"100,000+",0,Everyone,10-Jan-19
Fruits Town,GAME,CASUAL,4.381366253,805.0,"100,000+",0,Everyone,13-Dec-18
Happy Fruits Bomb - Cube Blast,GAME,PUZZLE,4.441808224,4468.0,"1,000,000+",0,Everyone,2-Jan-19
Tap Fruit Blast,GAME,CASUAL,4.405031681,795.0,"100,000+",0,Everyone,14-Dec-18
Flick Champions VS: Paintball,GAME,SPORTS,4.423077106,52.0,"10,000+",0,Everyone,24-May-18
Flick Champions Summer Sports,GAME,SPORTS,4.203213692,1058.0,"100,000+",0,Everyone,15-Mar-19
Flick Champions Extreme Sports,GAME,SPORTS,4.296470642,425.0,"100,000+",0,Everyone,25-Sep-18
Flick Champions Winter Sports,GAME,SPORTS,4.354085445,514.0,"100,000+",0,Everyone,15-Mar-19
1001 Ultimate Mahjong � 2,GAME,CARD,4.710144997,69.0,"1,000+",0,Everyone,7-Nov-18
Freddy Budgett!,GAME,CASUAL,4.39901495,203.0,"10,000+",0,Everyone,16-Jul-18
VoxelRoad,GAME,ARCADE,4.666666508,6.0,50+,0,Everyone,30-Oct-18
Extra Lives (Zombie Survival Sim),GAME,ADVENTURE,4.643250465,39218.0,"1,000,000+",0,Mature 17+,10-Jul-18
Hybrid Animals,GAME,SIMULATION,4.362031937,77344.0,"5,000,000+",0,Everyone,3-Apr-19
Tapwriter,GAME,WORD,3.509639502,1193.0,"100,000+",0,Everyone,4-Jun-15
Berry Swap,GAME,CASUAL,4.389443874,701.0,"100,000+",0,Everyone,15-Mar-18
Fruits Mania : Elly�s travel,GAME,PUZZLE,4.585841656,128912.0,"10,000,000+",0,Everyone,25-Mar-19
???? 2019 - ??? ?? ??? ??,GAME,CARD,4.128510952,3774.0,"500,000+",0,Teen,26-Mar-19
Bolibompa,GAME,EDUCATIONAL,3.835396051,808.0,"100,000+",0,Everyone,12-Feb-19
Alpacalypse,GAME,ARCADE,4.149753571,2030.0,"100,000+",0,Everyone,20-Apr-18
Ludo - Don't get angry! FREE,GAME,BOARD,3.741596699,8092.0,"1,000,000+",0,Everyone,10-Apr-18
Adventure Escape Mysteries,GAME,ADVENTURE,4.527747631,9190.0,"100,000+",0,Teen,2-Apr-19
Adventure Escape: Asylum,GAME,ADVENTURE,4.623734474,268127.0,"1,000,000+",0,Teen,11-Aug-18
Farm Mania,GAME,SIMULATION,4.562730789,24127.0,"1,000,000+",0,Everyone,5-Sep-16
Jolly Days Farm: Time Management Game,GAME,SIMULATION,4.282173634,38494.0,"1,000,000+",0,Everyone,2-Apr-19
Farm Zoo: Bay Island Village,GAME,CASUAL,4.444651604,23054.0,"1,000,000+",0,Everyone,7-Oct-17
Farm Frenzy Free: Time management game,GAME,SIMULATION,4.19397831,217117.0,"10,000,000+",0,Everyone,24-Mar-19
Fantasy maze rolling ball,GAME,ADVENTURE,4.316546917,139.0,"10,000+",0,Everyone 10+,11-Jan-17
Minus Cube 3D puzzle game free,GAME,PUZZLE,3.945091486,601.0,"50,000+",0,Everyone,31-Dec-14
Power Up Bubbles,GAME,ARCADE,4.447818279,3392.0,"1,000,000+",0,Everyone,3-Apr-19
Juicy blast: fruit challenge,GAME,PUZZLE,4.364728451,2081.0,"50,000+",0,Everyone,29-Sep-16
Euchre,GAME,CARD,4.159695625,789.0,"50,000+",0,Everyone,17-Jul-18
Spades - Hardwood Spades Free,GAME,CARD,4.456525803,5417.0,"100,000+",0,Everyone,17-Jul-18
Double Dragon 4,GAME,ACTION,4.037606716,585.0,"50,000+",0,Teen,28-Dec-17
R-TYPE,GAME,ARCADE,4.504450321,7977.0,"100,000+",1.99 ,Everyone,27-Feb-17
Dulces Palabras,GAME,WORD,4.622641563,159.0,"10,000+",0,Everyone,23-May-18
Flip Box!,GAME,ARCADE,4,5.0,500+,0,Everyone,15-May-18
Word Delish,GAME,WORD,4.602272511,88.0,"5,000+",0,Everyone,30-Jan-19
Swing run!,GAME,ACTION,5,1.0,50+,0,Everyone,9-Feb-19
Bitcoin Reflex Game Cryptocurrencies,GAME,ARCADE,5,1.0,10+,0,Everyone,22-Jan-18
Feed the Spider,GAME,PUZZLE,4.641762733,12073.0,"1,000,000+",0,Everyone,13-Mar-19
Cut the Rope: Magic,GAME,PUZZLE,4.651499271,440260.0,"10,000,000+",0,Everyone,4-Mar-19
Questland: Turn Based RPG,GAME,ROLE_PLAYING,4.733972073,76101.0,"1,000,000+",0,Everyone 10+,31-Jan-19
Tee and Mo Play Time Free,GAME,EDUCATIONAL,4.380952358,21.0,"10,000+",0,Everyone,25-Apr-18
Sarah & Duck: Build a Snowman,GAME,EDUCATIONAL,4.158088207,272.0,"100,000+",0,Everyone,11-May-18
Tee and Mo Play Time,GAME,EDUCATIONAL,3.647058725,17.0,"1,000+",1.99 ,Everyone,7-Nov-16
EA SPORTS� FIFA 19 Companion,GAME,SPORTS,3.944923162,352671.0,"10,000,000+",0,Everyone,27-Mar-19
HonorBound RPG,GAME,ROLE_PLAYING,4.460589409,301770.0,"1,000,000+",0,Everyone 10+,2-Apr-19
Criminal Case: Save the World!,GAME,ADVENTURE,4.68623209,118116.0,"5,000,000+",0,Teen,12-Feb-19
Pump and Dump,GAME,SIMULATION,4.516129017,31.0,"1,000+",0,Everyone,5-Feb-19
"Gomoku Online � Classic Gobang, Five in a row Game",GAME,BOARD,4.159744263,1252.0,"100,000+",0,Everyone,19-Nov-18
Magic Girl Coloring Mania,GAME,CASUAL,4.507180214,2855.0,"100,000+",0,Everyone,19-Dec-17
Co Tuong Online - C? T??ng Online - Xiangqi Online,GAME,BOARD,4.370217323,20334.0,"500,000+",0,Everyone,3-Apr-19
Gingerbread Wars ??,GAME,CASUAL,3.375433683,1441.0,"100,000+",0,Everyone,27-Oct-14
Fruit Monster: Angry Eater,GAME,ARCADE,3.176470518,34.0,"1,000+",0,Everyone,28-Oct-13
Tank Invaders,GAME,ARCADE,3.868718863,3801.0,"100,000+",0,Everyone 10+,13-Mar-17
Zombie Slayer,GAME,ARCADE,3.999760628,4176.0,"100,000+",0,Everyone,14-Mar-17
Learn US English free for beginners: kids & adults,GAME,EDUCATIONAL,4.611528397,13046.0,"500,000+",0,Everyone,2-Mar-19
Benji Bananas Adventures,GAME,ARCADE,4.025325775,218159.0,"10,000,000+",0,Everyone,3-Apr-17
"Tiny Builders: Crane, Digger, Bulldozer for Kids",GAME,ADVENTURE,4.194805145,77.0,"5,000+",4.49 ,Everyone,4-Dec-18
Truck Simulation 19,GAME,SIMULATION,3.714893579,4700.0,"100,000+",0,Everyone,6-Feb-19
Cops N Robbers: Pixel Shooting Game - FPS,GAME,ACTION,4.227826595,162874.0,"5,000,000+",0,Everyone 10+,29-Mar-19
Block Force - Cops N Robbers,GAME,ACTION,4.137401581,142349.0,"5,000,000+",0,Everyone 10+,27-Dec-18
Jail Break : Cops Vs Robbers,GAME,ROLE_PLAYING,4.260305405,20572.0,"1,000,000+",0,Teen,15-Dec-18
Noodleman.io - Fight Party Games,GAME,ARCADE,4.069167137,3253.0,"500,000+",0,Everyone,15-Mar-19
Cops N Robbers,GAME,ADVENTURE,4.021286488,38052.0,"1,000,000+",0,Teen,23-Aug-18
Paint Game,GAME,SIMULATION,4.3176651,1319.0,"100,000+",0,Everyone,7-Mar-19
Logic Dots 2,GAME,PUZZLE,4.051114082,763.0,"100,000+",0,Everyone,8-Nov-18
RushARound,GAME,SPORTS,3.857142925,7.0,500+,0,Everyone,8-Feb-19
SSR - Super Speed Runner,GAME,ACTION,4.024745464,687.0,"100,000+",0,Everyone,17-Jul-18
Riddles. Just riddles.,GAME,TRIVIA,4.411044598,28666.0,"1,000,000+",0,Everyone,22-Jan-19
Emoji Quiz. Combine & Guess the Emoji!,GAME,TRIVIA,4.120625973,15403.0,"1,000,000+",0,Everyone,29-Jan-19
Tri Peaks Solitaire,GAME,CARD,3.694610834,167.0,"10,000+",0,Everyone,25-Nov-18
STOP THE BEER,GAME,CASUAL,4.142857075,7.0,500+,0,Mature 17+,21-Aug-13
Kings in the Corners,GAME,CARD,3.799999952,80.0,"10,000+",0,Everyone,8-Nov-18
Gin Rummy,GAME,CARD,3.768388987,1645.0,"100,000+",0,Everyone,10-Nov-18
Reversi Queen(Reversi),GAME,BOARD,4.285714149,7.0,"1,000+",0,Everyone,18-Sep-16
Parking Mania 2,GAME,RACING,4.3960886,30579.0,"1,000,000+",0,Everyone,18-Jul-17
Space Expedition,GAME,ADVENTURE,4.68917942,25867.0,"500,000+",0,Everyone,18-Jan-16
Dead Ahead,GAME,RACING,4.724339962,48480.0,"1,000,000+",0,Teen,8-Aug-17
Rovercraft: Race Your Space Car,GAME,RACING,4.310463428,55575.0,"5,000,000+",0,Everyone,22-Nov-18
Booster Raiders,GAME,ARCADE,4.752164364,924.0,"100,000+",0,Everyone 10+,27-Mar-19
Super Gravitron,GAME,ACTION,3.834170818,8756.0,"100,000+",0,Everyone 10+,11-Jun-16
Don't Look Back,GAME,ARCADE,3.903637648,14020.0,"100,000+",0,Everyone 10+,31-May-16
VVVVVV,GAME,ACTION,4.576169968,3013.0,"10,000+",2.99 ,Everyone,2-May-17
Restaurant Paradise: Sim Builder,GAME,SIMULATION,4.583054066,211874.0,"1,000,000+",0,Everyone,14-Mar-19
Lily Story,GAME,CASUAL,4.441831589,8802.0,"500,000+",0,Everyone,29-Mar-19
Muscle Princess,GAME,ADVENTURE,4.781853199,518.0,"5,000+",1.99 ,Teen,19-Dec-18
Zoo Story 2�,GAME,CASUAL,4.095918655,60864.0,"5,000,000+",0,Everyone,25-Jul-14
Little Big City 2,GAME,CASUAL,4.399727821,386313.0,"10,000,000+",0,Everyone,31-Jan-19
Little Panda�s Ice Cream Factory,GAME,EDUCATIONAL,4.543322563,58157.0,"10,000,000+",0,Everyone,14-Mar-19
Ice Cream & Smoothies - Educational Game For Kids,GAME,EDUCATIONAL,4.447452068,78576.0,"10,000,000+",0,Everyone,26-Mar-19
"Good Pizza, Great Pizza",GAME,CASUAL,4.431031704,431597.0,"10,000,000+",0,Everyone,2-Apr-19
Tap Tap Evil Mastermind - Idle Doomsday Clicker,GAME,SIMULATION,4.819924831,36768.0,"500,000+",0,Everyone 10+,2-Apr-19
Slam IO,GAME,CASUAL,2.75,4.0,100+,0,Everyone,24-Dec-18
Special Ops: FPS PvP War-Online gun shooting games,GAME,ACTION,4.537309647,69178.0,"5,000,000+",0,Teen,24-Mar-19
Block Strike,GAME,ACTION,4.457653046,1236408.0,"10,000,000+",0,Teen,3-Apr-19
"Callbreak, Ludo, Rummy, Kitti & Dhumbal Card Games",GAME,CARD,4.447201729,1894.0,"500,000+",0,Teen,20-Mar-19
Hazari (??????) - 1000 Points Card Game,GAME,CARD,4.351102829,9567.0,"1,000,000+",0,Teen,28-Mar-19
Idle Sword 2: Incremental Dungeon Crawling RPG,GAME,SIMULATION,4.233808041,3721.0,"500,000+",0,Teen,20-Feb-19
Choices of the Oregon Trail,GAME,ROLE_PLAYING,4.375743389,841.0,"10,000+",0,Everyone 10+,11-Apr-18
Which Is Bigger?,GAME,TRIVIA,3.786666632,75.0,"10,000+",0,Everyone,29-Nov-18
Quiz'em All! Battle Royal Game,GAME,TRIVIA,4.480998993,3763.0,"100,000+",0,Everyone,2-Oct-17
3D Pool Master 8 Ball Pro,GAME,SIMULATION,4.043559551,18710.0,"1,000,000+",0,Teen,22-Aug-18
Modern Warplanes: Combat Aces PvP Skies Warfare,GAME,ACTION,4.276285172,197336.0,"10,000,000+",0,Teen,1-Apr-19
TRT Yapboz,GAME,EDUCATIONAL,4.471720695,831.0,"100,000+",0,Everyone,13-Jun-18
TRT R�zgar G�l�,GAME,EDUCATIONAL,4.512978554,28547.0,"1,000,000+",0,Everyone,9-Feb-18
E?itlence - E?itici �ocuk ve Bebek Oyunlar?,GAME,EDUCATIONAL,4.385945797,925.0,"100,000+",0,Everyone,20-Nov-18
TRT Zorlu Yar??,GAME,EDUCATIONAL,4.385296822,5305.0,"1,000,000+",0,Everyone,8-Jun-17
TRT Hayvanlar? Ke?fediyoruz,GAME,EDUCATIONAL,4.271212101,1320.0,"100,000+",0,Everyone,22-Dec-17
VR Fantasy,GAME,ADVENTURE,4.050292015,5647.0,"500,000+",0,Everyone 10+,15-Apr-16
Atlantic Fleet,GAME,SIMULATION,4.635900497,3142.0,"10,000+",9.99 ,Everyone 10+,5-Feb-16
Pacific Fleet,GAME,SIMULATION,4.472052097,7997.0,"50,000+",5.99 ,Everyone 10+,14-May-14
Falling Chicks,GAME,PUZZLE,4.25,4.0,100+,0,Everyone,25-Oct-16
Escaping the Prison,GAME,CASUAL,4.179676533,443358.0,"50,000,000+",0,Everyone 10+,21-Jun-16
Stealing the Diamond,GAME,CASUAL,4.59392786,58465.0,"10,000,000+",0,Everyone 10+,5-Dec-16
Fleeing the Complex,GAME,CASUAL,4.706779003,37129.0,"5,000,000+",0,Everyone 10+,25-Sep-18
Kevin Toms World Football Cup,GAME,SPORTS,4.75,12.0,500+,1.49 ,Everyone,30-Sep-18
Math Games,GAME,EDUCATIONAL,4.525902748,2548.0,"500,000+",0,Everyone,6-Mar-19
Sudoku Master,GAME,PUZZLE,4.507462502,134.0,"10,000+",0,Everyone,25-Feb-19
Let�s WinUp! Free Slots and Video Bingo Games,GAME,CASINO,4.232057571,418.0,"50,000+",0,Teen,8-Mar-19
ABCya! Games,GAME,EDUCATIONAL,3.888957024,3260.0,"1,000,000+",0,Everyone,2-Apr-19
Hy-Vee KidsFit,GAME,PUZZLE,4.833333492,6.0,500+,0,Everyone,7-Jan-19
SuperTux: Retro,GAME,ADVENTURE,3.538461447,26.0,"1,000+",0,Everyone,27-Jan-18
Dangerous Dilbert,GAME,ADVENTURE,5,1.0,1+,0.99 ,Everyone 10+,14-Nov-18
Break The Tower - Balls Shooter,GAME,ARCADE,4.615658283,281.0,"10,000+",0,Everyone,26-Feb-19
Catch The Fish - Tycoon,GAME,CASUAL,4.210526466,38.0,"1,000+",0,Everyone,24-Jan-19
Match 3 Game: Chipmunk Farm Harvest,GAME,PUZZLE,4.589641571,251.0,"10,000+",0,Everyone,12-Feb-19
Driftkhana Free Drift Lite,GAME,RACING,4.051785469,60229.0,"1,000,000+",0,Everyone,17-Jan-15
DATA WING,GAME,RACING,4.877930164,204285.0,"1,000,000+",0,Everyone,6-Dec-18
Sorcery! 4,GAME,ROLE_PLAYING,4.598591328,284.0,"5,000+",4.99 ,Everyone 10+,12-Jan-19
Kai Chronicles,GAME,ROLE_PLAYING,4.797842026,4912.0,"100,000+",0,Teen,22-Sep-18
Sorcery! 2,GAME,ROLE_PLAYING,4.67913723,3849.0,"10,000+",4.99 ,Everyone 10+,12-Jan-19
Sorcery! 3,GAME,ROLE_PLAYING,4.809148312,1268.0,"10,000+",4.99 ,Teen,12-Jan-19
Slidey�: Block Puzzle,GAME,CASUAL,4.59934473,33575.0,"1,000,000+",0,Everyone,23-Mar-19
Poker Offline,GAME,CASINO,4.252065659,45385.0,"1,000,000+",0,Teen,27-Mar-19
Texas HoldEm Poker Deluxe,GAME,CASINO,4.494766235,398576.0,"10,000,000+",0,Teen,12-Nov-18
Chess Tactics Pro (Puzzles),GAME,PUZZLE,4.562693119,47262.0,"1,000,000+",0,Everyone,9-Dec-18
Isle of Skye: The Tactical Board Game,GAME,BOARD,4.228260994,368.0,"5,000+",3.49 ,Everyone,26-Sep-18
Cooking Tale - Food Games,GAME,ARCADE,4.511518955,137338.0,"1,000,000+",0,Everyone,28-Mar-19
Word Cross Journey: Word Link & Word Puzzle Game,GAME,WORD,4.91428566,35.0,"1,000+",0,Everyone,22-Oct-18
Word Candies: Word Cross Word Puzzle Game,GAME,WORD,4.940828323,169.0,"1,000+",0,Everyone,12-Oct-18
Princess Unicorn Memo Game for Kids and Toddlers??,GAME,PUZZLE,3.311111212,45.0,"10,000+",3.49 ,Everyone,26-Jun-18
Little Picasso Kids coloring pages ??????,GAME,EDUCATIONAL,4.071428776,14.0,"10,000+",0,Everyone,1-Apr-19
Squishy Business,GAME,CASUAL,4.436954975,12610.0,"100,000+",0,Everyone,9-Dec-18
Cat Puzzle ?????????,GAME,CASUAL,4.473684311,38.0,"1,000+",0,Everyone,25-Dec-18
Master of Cards - TCG game,GAME,CARD,4.27837801,6017.0,"100,000+",0,Everyone,5-Mar-19
Legends of Heropolis,GAME,SIMULATION,4.529443741,34982.0,"500,000+",0,Everyone 10+,4-Oct-18
Happy Mall Story: Sim Game,GAME,SIMULATION,4.498847961,817955.0,"10,000,000+",0,Everyone,1-Apr-19
Word Search Puzzle Free 2,GAME,WORD,4.451730251,549.0,"10,000+",0,Everyone,13-Sep-18
Fahrenheit: Indigo Prophecy,GAME,ADVENTURE,3.468371391,743.0,"5,000+",9.99 ,Mature 17+,22-Mar-16
Layers of Fear: Solitude,GAME,ADVENTURE,3.459459543,37.0,"1,000+",9.99 ,Mature 17+,7-Dec-16
Hexabots (Robots game),GAME,CASUAL,3,2.0,100+,0,Everyone,7-Oct-18
Man�a de Palabras,GAME,WORD,4.594987392,11012.0,"1,000,000+",0,Everyone,24-Apr-18
Woord Meester,GAME,WORD,4.721236229,3042.0,"100,000+",0,Everyone,11-Jan-19
Word Shuffle,GAME,WORD,4.735552788,20004.0,"1,000,000+",0,Everyone,28-Jan-19
Ordm�stare,GAME,WORD,4.475917339,872.0,"100,000+",0,Everyone,24-Apr-18
Mestre da Palavra,GAME,WORD,4.658557892,31982.0,"1,000,000+",0,Everyone,21-Feb-19
Miner's Idle 3 - Incremental Mining Game,GAME,CASUAL,4.506699085,821.0,"5,000+",0.99 ,Everyone,5-Mar-16
Idle Block Hero - Incremental Game,GAME,SIMULATION,4.158297062,916.0,"10,000+",0,Everyone,14-Sep-16
Scrap Clicker 2,GAME,CASUAL,4.642268658,19059.0,"1,000,000+",0,Everyone,14-Mar-19
Idle Evolution 2,GAME,CASUAL,4.142045498,176.0,"5,000+",0.99 ,Everyone,13-Jul-16
Cash Knight - Finding my manager ( Idle RPG ),GAME,ROLE_PLAYING,4.511591911,8411.0,"100,000+",0,Everyone,18-Mar-19
Monster Evolution - Merge and Create Monsters!,GAME,CASUAL,4.630331516,211.0,"10,000+",0,Everyone,7-Jun-18
Spider Evolution - Merge & Create Mutant Bugs,GAME,CASUAL,4.718885422,1615.0,"100,000+",0,Everyone,18-May-18
Lumberjack Attack! - Idle Game,GAME,ROLE_PLAYING,4.446763992,2395.0,"50,000+",0,Everyone,29-Apr-18
Grand Theft Auto: iFruit,GAME,ACTION,3.86385107,325915.0,"10,000,000+",0,Mature 17+,19-Dec-17
Bully: Anniversary Edition,GAME,ACTION,4.556194782,14601.0,"100,000+",6.99 ,Teen,5-Dec-18
Roller Coaster Simulator Free,GAME,SIMULATION,4.109090805,110.0,"10,000+",0,Everyone,31-Oct-18
Hiragana Pro,GAME,EDUCATIONAL,4.773231506,2884.0,"100,000+",0,Everyone,24-Feb-18
Letters and Word connect  almaany,GAME,WORD,4.55947113,454.0,"10,000+",0,Everyone,14-Dec-18
The Secret Order 7: Shadow Breach,GAME,ADVENTURE,4.461832047,262.0,"5,000+",0,Teen,13-Mar-19
Dreamwalker: Never Fall Asleep,GAME,ADVENTURE,4.29384613,650.0,"10,000+",0,Teen,14-Jan-19
Drink Master - color alcohols,GAME,CASUAL,4.348511219,571.0,"10,000+",0,Teen,30-Jan-19
Word Mania � a word game in English,GAME,EDUCATIONAL,4.072727203,165.0,"10,000+",0,Everyone,31-Jan-19
Deus Ex GO,GAME,PUZZLE,4.478710651,10052.0,"100,000+",0.99 ,Teen,23-Jul-18
Adventures of Flig - Air Hockey Multiplayer Free,GAME,ADVENTURE,4.129090786,1100.0,"100,000+",0,Everyone,29-Nov-18
Unlimited Puzzles - jigsaw for kids and adult,GAME,PUZZLE,4.636363506,11.0,500+,0,Everyone,26-Mar-19
Fishing Adventure,GAME,CASUAL,4.555401325,17274.0,"500,000+",0,Everyone,6-Jul-18
Press Inc.,GAME,ACTION,4.089372158,12420.0,"1,000,000+",0,Teen,7-Mar-19
Spinner.io,GAME,ARCADE,4.209236145,87805.0,"10,000,000+",0,Everyone,21-Mar-19
Swing Star,GAME,ACTION,4.034736156,139077.0,"10,000,000+",0,Everyone,8-Feb-19
"Table Football, Soccer 3D",GAME,SPORTS,3.687811136,59054.0,"10,000,000+",0,Everyone,7-Jul-18
Galatic Attack,GAME,ARCADE,3.735225201,27733.0,"5,000,000+",0,Everyone,9-Jun-18
Rush Rally 2,GAME,RACING,4.471491814,3385.0,"50,000+",0.99 ,Everyone,1-Apr-19
Twisty Road!,GAME,ARCADE,3.980413437,96290.0,"10,000,000+",0,Everyone,12-Mar-19
Vikings: an Archer's Journey,GAME,ACTION,4.478170872,10651.0,"1,000,000+",0,Everyone,11-Dec-17
Yatzy with buddies,GAME,BOARD,4.186991692,246.0,"10,000+",0,Everyone,12-Apr-17
Construction Simulator PRO 17,GAME,SIMULATION,3.904504538,1110.0,"10,000+",5.49 ,Everyone,24-Mar-17
?? ?? 2 : ?? ??? ??,GAME,CARD,4.321946144,1932.0,"100,000+",0,Teen,26-Mar-19
Highway Getaway: Police Chase,GAME,RACING,4.409614086,28146.0,"5,000,000+",0,Everyone,7-Jan-19
Miami Saints : Crime lords ??,GAME,ACTION,4.120746136,54478.0,"5,000,000+",0,Mature 17+,1-Jun-17
Genesys Dice,GAME,ROLE_PLAYING,4.625,24.0,"1,000+",4.99 ,Everyone,30-Nov-17
Hasbro's BATTLESHIP,GAME,BOARD,4.240687847,1396.0,"50,000+",2.99 ,Everyone,10-Aug-18
Legion of Heroes,GAME,ROLE_PLAYING,4.291284561,143358.0,"1,000,000+",0,Everyone 10+,28-Mar-19
Street Fighting Game 2019 (Multiplayer &Single),GAME,ACTION,4.249499321,2497.0,"500,000+",0,Teen,25-Oct-18
Physics Ball Game,GAME,PUZZLE,4,306.0,"50,000+",0,Everyone,1-Aug-17
Car Stunt Racing,GAME,RACING,3.71760869,4901.0,"500,000+",0,Everyone,17-Aug-17
Dolmu? Minib�s ?of�r� 2019,GAME,SIMULATION,4.097611427,7243.0,"1,000,000+",0,Everyone,6-Jul-17
Home Designer - Dream House Hidden Object,GAME,CASUAL,4.300086498,5765.0,"500,000+",0,Everyone,2-Apr-19
Home Designer - Match + Blast to Design a Makeover,GAME,CASUAL,4.624778748,565.0,"10,000+",0,Everyone,21-Mar-19
Knockout Whist Gold,GAME,CARD,4.165714264,175.0,"10,000+",0,Everyone,28-Feb-19
Euchre Gold,GAME,CARD,4.009287834,1615.0,"50,000+",0,Everyone,1-Mar-19
Romanian Whist Gold,GAME,CARD,4.338294983,739.0,"10,000+",0,Everyone,28-Feb-19
Oh Hell Gold,GAME,CARD,4.2265625,256.0,"10,000+",0,Everyone,28-Feb-19
Memem�ria - Jogo dos memes,GAME,CASUAL,4.599999905,10.0,500+,0,Teen,11-Mar-19
2048 - Faustop Edition,GAME,PUZZLE,5,1.0,10+,0,Everyone,17-Mar-19
Monkey Throw,GAME,ACTION,4.727272511,11.0,500+,0,Everyone,9-Mar-17
My Town : Beauty Contest,GAME,EDUCATIONAL,4.38376379,271.0,"10,000+",2.99 ,Everyone,9-Jan-19
Rolling Love - Draw Physics Line,GAME,PUZZLE,4.747190952,178.0,"10,000+",0,Everyone,14-Sep-18
Puzzle Joy - Classic puzzle games in puzzle box.,GAME,PUZZLE,4.818442345,11170.0,"500,000+",0,Everyone,29-Jan-19
Zombie High School,GAME,ARCADE,4.337022781,611104.0,"5,000,000+",0,Everyone,29-Mar-19
Fire Cannon:Shoot&Hit game,GAME,ARCADE,4.150393486,1270.0,"500,000+",0,Everyone,3-Apr-19
Jump Drive - One Tap Space Arcade,GAME,ARCADE,4.617132664,2288.0,"100,000+",0,Everyone,5-Mar-19
Bouncing Bomb,GAME,ARCADE,4.796084881,613.0,"10,000+",0,Teen,29-Jan-19
Sky Up - Keep Alive,GAME,CASUAL,4.609246731,1341.0,"10,000+",0,Everyone,12-Jan-19
Hit The Brick: aim & bounce balls to break bricks,GAME,ARCADE,4.694444656,36.0,"5,000+",0,Everyone,2-Apr-19
Logo Memory Game: GoMemo,GAME,PUZZLE,4.431169033,385.0,"10,000+",0,Everyone,21-May-15
BlockStarPlanet,GAME,ADVENTURE,4.354052544,131424.0,"5,000,000+",0,Everyone,1-Apr-19
BooniePlanet,GAME,ROLE_PLAYING,4.321912289,155474.0,"1,000,000+",0,Everyone,26-Mar-19
Abyss Attack,GAME,ACTION,4.406574249,578.0,"50,000+",0,Everyone,29-Apr-17
